Probe	Ensembl	Correlation
3780138	ENSG00000115464	0.107469524
5090192	ENSG00000232818	0.024717966
1850164	ENSG00000167107	0.556154146
940129	ENSG00000119599	0.626437017
5810209	ENSG00000154262	0.242817783
7380088	ENSG00000004534	0.475613734
6510402	ENSG00000139613	0.423414318
940286	ENSG00000023318	0.061935304
2450639	ENSG00000102804	0.593590979
3610722	ENSG00000121957	0.337094617
7040240	ENSG00000173575	0.414778401
1410392	ENSG00000160087	0.637386707
580484	ENSG00000127946	0.674010692
2510746	ENSG00000130517	-0.083198794
6480315	ENSG00000062194	0.691442667
4150215	ENSG00000113621	0.579642615
6560564	ENSG00000154229	0.668605163
6020427	ENSG00000227345	0.230902276
5570326	ENSG00000214711	0.476470356
4220433	ENSG00000012171	0.213145436
2850047	ENSG00000239388	-0.140319092
3390605	ENSG00000141577	0.609842154
870164	ENSG00000148331	-0.027500868
2680044	ENSG00000069974	0.667452818
6590441	ENSG00000153827	0.510564685
20739	ENSG00000258920	0.249396942
6130382	ENSG00000165983	0.605094716
6480494	ENSG00000170430	0.352513933
5220452	ENSG00000162520	0.585524897
620300	ENSG00000002834	0.428910977
2750747	ENSG00000245904	0.039553725
670719	ENSG00000187008	0.02791332
4810220	ENSG00000101407	0.60733728
4250327	ENSG00000155366	0.646952651
10767	ENSG00000251322	0.205975618
3360379	ENSG00000241170	-0.018414429
6280243	ENSG00000107447	0.511615513
1500347	ENSG00000130772	0.050290438
5720474	ENSG00000113119	0.374726836
1440440	ENSG00000114738	0.620822772
2750184	ENSG00000160014	0.380462089
2970632	ENSG00000164610	0.5911217
3990504	ENSG00000153339	0.756219278
870411	ENSG00000156395	0.203124528
2810241	ENSG00000077348	0.601168411
2850100	ENSG00000026297	0.606398181
5490646	ENSG00000178028	0.691900879
1820386	ENSG00000188677	0.591129426
4640333	ENSG00000065029	0.627282671
1230112	ENSG00000039319	0.748448226
3190441	ENSG00000158161	0.052142344
5690521	ENSG00000167524	0.072096192
2370128	ENSG00000138463	0.797743156
5090050	ENSG00000184752	0.365055574
1340746	ENSG00000158715	0.306398461
6100615	ENSG00000125810	0.718485187
5290192	ENSG00000113597	0.558065368
150280	ENSG00000126107	0.555014761
2940576	ENSG00000146834	0.593724755
6940427	ENSG00000120784	0.672267485
1070242	ENSG00000086232	0.487565462
5050129	ENSG00000153291	0.177486528
3440446	ENSG00000136932	0.282809197
3800068	ENSG00000153767	0.635449408
4760095	ENSG00000006016	0.363417587
6270390	ENSG00000102543	0.515010533
2900193	ENSG00000148835	0.660778695
1410075	ENSG00000157954	0.719959193
7100520	ENSG00000107175	0.155458505
4150520	ENSG00000104312	0.535755326
580719	ENSG00000136122	0.734859051
6270201	ENSG00000118894	0.371144376
6620753	ENSG00000107372	0.668011923
130079	ENSG00000172361	0.121006562
1440296	ENSG00000132475	0.146623202
7160274	ENSG00000117862	-0.022004199
1260193	ENSG00000135631	0.672682267
4150687	ENSG00000090266	0.621007814
240274	ENSG00000115594	0.471039878
3310400	ENSG00000017427	0.163292601
620725	ENSG00000143179	0.393437521
2970364	ENSG00000218357	0.124987857
4780437	ENSG00000145362	0.091535103
1440196	ENSG00000105695	0.204023702
1050168	ENSG00000124102	0.649746446
2710386	ENSG00000174780	0.714089501
5720482	ENSG00000138646	0.662848311
6350332	ENSG00000071537	0.474305224
6770543	ENSG00000103184	0.73783803
5860110	ENSG00000144840	0.662130749
4490332	ENSG00000184863	0.069153927
6040379	ENSG00000066422	0.561666061
5900286	ENSG00000184939	0.644837413
730465	ENSG00000107021	0.667633095
3990292	ENSG00000155090	0.431628568
4220544	ENSG00000146410	0.150334627
3060477	ENSG00000161016	0.505470875
3360646	ENSG00000013364	0.7336819
3990768	ENSG00000261737	0.316588312
240035	ENSG00000105784	0.434459382
5960017	ENSG00000108591	0.716004506
4810053	ENSG00000118454	0.722450536
160209	ENSG00000134901	0.478759018
3290170	ENSG00000175575	0.426179713
1780411	ENSG00000133027	0.733226909
10673	ENSG00000196576	0.774774789
430270	ENSG00000178913	0.657077202
1690735	ENSG00000139350	0.709080643
1010431	ENSG00000103316	0.297274109
6250382	ENSG00000129055	0.315997445
4850215	ENSG00000131584	-0.019520741
6020674	ENSG00000170088	0.631139699
3360681	ENSG00000118503	0.558536523
6550561	ENSG00000128594	0.053088856
5960709	ENSG00000175279	0.330477469
5560139	ENSG00000138698	0.579043433
10164	ENSG00000186017	0.57195442
5670192	ENSG00000187456	-0.020218854
2470458	ENSG00000135596	0.727627991
3780246	ENSG00000114942	0.321044283
4490706	ENSG00000106245	0.507874767
6660315	ENSG00000151689	0.47591394
4120379	ENSG00000162676	0.678503934
6100523	ENSG00000112335	0.423325047
5890524	ENSG00000140471	0.651607192
1340743	ENSG00000169429	0.686727181
3460711	ENSG00000072803	0.590080067
4210630	ENSG00000225485	0.239093569
2630601	ENSG00000054965	0.215429724
6660025	ENSG00000166343	-0.160782455
4150278	ENSG00000161326	0.625151095
1010181	ENSG00000156671	0.51608947
7570682	ENSG00000163885	0.108211492
3420097	ENSG00000100416	0.464161119
2490181	ENSG00000136527	0.674260092
610138	ENSG00000126067	0.593181001
5910019	ENSG00000173369	0.560475938
2190241	ENSG00000072958	0.444471707
1050240	ENSG00000175482	0.694490778
6180687	ENSG00000112759	0.458294519
70707	ENSG00000178252	0.729633921
3850767	ENSG00000188322	0.725772643
110332	ENSG00000235532	0.721563983
6110653	ENSG00000255571	0.052690862
4640064	ENSG00000111321	0.742239028
4040091	ENSG00000155093	0.381015117
6560390	ENSG00000184164	0.643030836
620280	ENSG00000130522	0.314980495
1570523	ENSG00000100325	0.571864744
360170	ENSG00000164114	0.457043595
1450753	ENSG00000069275	-0.000199
610333	ENSG00000131748	0.661982909
5090274	ENSG00000158156	0.494293788
4900440	ENSG00000185043	0.436675426
7510379	ENSG00000151835	0.659775803
7150598	ENSG00000134202	0.702708377
3420070	ENSG00000175662	0.59174397
7380273	ENSG00000159618	0.637350069
1780619	ENSG00000110047	0.344195756
4480730	ENSG00000206177	0.620185629
6110592	ENSG00000106077	0.06191049
1980634	ENSG00000113763	0.081582007
3400349	ENSG00000162222	0.342001311
5340017	ENSG00000130600	0.22929709
2900274	ENSG00000168140	0.132470737
6620176	ENSG00000163607	0.651998904
5700477	ENSG00000113389	0.179665665
7100402	ENSG00000230812	0.154796076
3140139	ENSG00000104725	0.059756436
7050468	ENSG00000105609	0.444773772
5720180	ENSG00000180340	0.675369798
1740300	ENSG00000106327	0.307435066
5560100	ENSG00000143740	0.567457076
2370441	ENSG00000035499	0.60314537
160168	ENSG00000049167	0.358423943
1300239	ENSG00000166326	-0.128291052
6200494	ENSG00000153774	0.33219792
2370703	ENSG00000114439	0.387820216
2750414	ENSG00000107864	0.468896265
4540326	ENSG00000100994	0.726368229
4050711	ENSG00000147592	0.700155634
6480092	ENSG00000039523	0.649150776
7200431	ENSG00000104064	0.496166021
1170349	ENSG00000159166	0.326557435
7550494	ENSG00000113811	0.070748343
3520095	ENSG00000179262	0.564929314
5260600	ENSG00000197343	0.122709221
3290291	ENSG00000163950	0.436747752
4390327	ENSG00000122705	0.669844328
7330070	ENSG00000159314	0.715328985
50296	ENSG00000203780	0.076803847
6200768	ENSG00000221823	0.455563881
50563	ENSG00000175920	0.123745732
4900338	ENSG00000244291	0.34124664
6770202	ENSG00000086200	0.373026026
2650564	ENSG00000133321	0.534980218
3360093	ENSG00000173163	0.687958332
5270280	ENSG00000170515	0.506555176
5860446	ENSG00000173838	0.250252871
4810139	ENSG00000135045	0.409008284
460450	ENSG00000206549	0.309187854
5870255	ENSG00000177842	0.090610629
940039	ENSG00000177885	0.622890379
3610653	ENSG00000258659	0.376735797
6510528	ENSG00000167987	0.715977755
2750475	ENSG00000168824	0.728324725
6330278	ENSG00000137764	0.643868198
2000041	ENSG00000188868	-0.250135962
5420398	ENSG00000173113	0.12537254
6370719	ENSG00000108961	-0.126982933
1050400	ENSG00000165138	0.074087657
730577	ENSG00000088882	0.379166708
5570523	ENSG00000131591	0.253152903
7550133	ENSG00000167721	0.45314107
4880553	ENSG00000135953	0.179138595
6620014	ENSG00000147889	0.243089661
6020072	ENSG00000267710	-0.006260647
2750600	ENSG00000171204	0.72104055
5080348	ENSG00000139668	0.275161283
1740136	ENSG00000134294	0.629759933
1050706	ENSG00000170312	0.637582639
2850180	ENSG00000168101	0.628810653
2970463	ENSG00000108349	0.587848211
6250440	ENSG00000166886	0.249406302
3360082	ENSG00000163492	0.132735134
2710471	ENSG00000057935	0.522336541
7560725	ENSG00000187583	0.276270557
5490092	ENSG00000110422	0.627083956
1110544	ENSG00000171723	0.425928193
5720725	ENSG00000081181	0.218493613
10747	ENSG00000134516	0.294866175
20707	ENSG00000170619	0.475165054
620113	ENSG00000143994	0.431401998
130041	ENSG00000143257	0.138979979
3520040	ENSG00000134684	0.579519605
610717	ENSG00000139438	0.153239735
2120450	ENSG00000113441	0.437255574
3290731	ENSG00000027075	0.696533954
4860598	ENSG00000182218	0.105534202
3780577	ENSG00000162391	0.293960723
2570544	ENSG00000134480	0.416814812
730110	ENSG00000101574	0.391443594
110180	ENSG00000123329	0.469817059
1740326	ENSG00000033100	0.687739615
6760451	ENSG00000150764	0.273498138
2570041	ENSG00000132970	0.575014098
5860519	ENSG00000173546	0.151808141
6560767	ENSG00000178927	0.714634771
4880292	ENSG00000175029	0.162265926
2450592	ENSG00000167772	0.429886323
7610382	ENSG00000100997	0.68178335
160019	ENSG00000134243	0.652006675
2480195	ENSG00000164867	0.273022375
4120377	ENSG00000162972	0.5233314
6660259	ENSG00000089050	0.585841574
6900195	ENSG00000186222	0.384434728
1070367	ENSG00000183019	0.72371996
3450725	ENSG00000116005	0.473698194
6330348	ENSG00000111696	-0.008323626
5860138	ENSG00000183421	0.172750229
1570672	ENSG00000014216	0.452379815
6370500	ENSG00000188157	0.484545332
3420136	ENSG00000189325	0.293350788
4780196	ENSG00000167851	0.686553868
3870594	ENSG00000163565	0.416079299
990730	ENSG00000111206	0.447653681
2900561	ENSG00000157315	0.123435672
5420725	ENSG00000180316	0.639718937
780195	ENSG00000127249	-0.126495496
6650398	ENSG00000129968	0.088179667
1010131	ENSG00000148814	0.056811612
130102	ENSG00000100083	0.077532474
4210047	ENSG00000172771	0.205025405
160703	ENSG00000163293	-0.023329333
6370538	ENSG00000071462	0.622205336
160292	ENSG00000100298	0.513844803
4850382	ENSG00000174951	0.074811382
6290270	ENSG00000163563	0.643581784
270091	ENSG00000185453	0.006502315
1110364	ENSG00000145349	0.400873336
5960685	ENSG00000171595	0.472977286
5820672	ENSG00000169635	0.362955511
2470279	ENSG00000117054	0.76345015
6560546	ENSG00000137825	0.332254909
4900471	ENSG00000162398	0.149599959
5810672	ENSG00000177045	0.241929694
3370242	ENSG00000182319	0.672486496
2230088	ENSG00000183662	0.642416723
6020328	ENSG00000136381	0.499245377
4260324	ENSG00000131470	0.045446962
290360	ENSG00000139173	0.67450695
4590537	ENSG00000132591	0.712177486
6200193	ENSG00000245532	0.05329345
6100524	ENSG00000066777	0.682498094
2600397	ENSG00000164764	0.008540877
6940358	ENSG00000188404	0.524310859
6450521	ENSG00000091536	0.222049085
1980500	ENSG00000146007	0.37718424
2480468	ENSG00000141084	0.615977158
3930019	ENSG00000081985	0.487915856
2630639	ENSG00000150636	0.037298355
6020468	ENSG00000167641	0.557732645
4780373	ENSG00000007038	0.469006661
70168	ENSG00000063322	0.348846486
6980630	ENSG00000152582	0.541316034
2340008	ENSG00000165650	0.674295167
3190615	ENSG00000258754	0.16677514
4730593	ENSG00000255582	-0.014625421
5670494	ENSG00000185305	0.59983405
7560538	ENSG00000078747	0.331730235
7560376	ENSG00000162069	0.467778616
3060397	ENSG00000198042	0.671522359
1010730	ENSG00000116171	0.309532156
540402	ENSG00000023041	0.552878903
4220215	ENSG00000187240	0.188255868
780270	ENSG00000035862	0.736722696
2350471	ENSG00000088876	0.478963427
5340142	ENSG00000120158	0.560257748
4250059	ENSG00000133328	0.434056394
2230044	ENSG00000088387	0.557578039
150139	ENSG00000120963	0.469761279
4180689	ENSG00000074621	0.481694183
5310324	ENSG00000049883	0.433198321
6940520	ENSG00000132466	0.611704849
1940576	ENSG00000108443	0.699662523
830240	ENSG00000177301	-0.164929055
70288	ENSG00000227630	-0.013348153
1850446	ENSG00000172113	0.472019321
6420671	ENSG00000213203	0.019778901
4610113	ENSG00000145416	0.725573639
3420634	ENSG00000085274	0.794759505
670600	ENSG00000142002	0.755021943
840626	ENSG00000105738	-0.031667633
7550348	ENSG00000095319	0.506561993
2260241	ENSG00000184574	0.545607686
1070594	ENSG00000005471	0.697169772
6550408	ENSG00000130943	-0.234377138
3130379	ENSG00000170310	0.348813657
2630292	ENSG00000163898	0.195329799
6650121	ENSG00000162852	0.612089577
7510563	ENSG00000149541	0.601616937
7550021	ENSG00000204815	0.481801444
3450300	ENSG00000177150	0.453695048
5560273	ENSG00000183826	0.167443305
3390592	ENSG00000115806	0.392800818
4220523	ENSG00000176884	0.454043134
1340128	ENSG00000119471	0.624040943
2070367	ENSG00000179833	0.146090466
110382	ENSG00000128340	0.284002299
3400408	ENSG00000141698	0.564638871
4540632	ENSG00000135930	0.649001708
6650064	ENSG00000105501	0.765995765
1230767	ENSG00000185201	0.735813794
830519	ENSG00000091181	0.332851862
4640491	ENSG00000129596	0.141222591
5130296	ENSG00000246430	0.261001068
60600	ENSG00000106018	0.371683515
7200021	ENSG00000139842	0.595741448
7650286	ENSG00000110723	0.257711512
2100709	ENSG00000163900	0.242466935
7650538	ENSG00000123338	0.481955858
5050156	ENSG00000129473	0.567455428
1340022	ENSG00000163344	0.670740344
7550192	ENSG00000112394	0.700613712
4860064	ENSG00000157349	0.561455536
630524	ENSG00000059758	0.239763571
5570546	ENSG00000161265	0.608777142
6510196	ENSG00000122779	0.620718391
4200735	ENSG00000160323	0.286974972
5560576	ENSG00000069869	0.226373674
1770670	ENSG00000128253	0.352135503
7150367	ENSG00000105875	0.069023285
1990379	ENSG00000172716	0.668266694
3840156	ENSG00000133069	0.572931652
290468	ENSG00000123908	0.518277167
2630500	ENSG00000141068	0.21901021
4810561	ENSG00000149150	0.114558521
610113	ENSG00000125735	0.604371931
3130543	ENSG00000169397	0.41619613
50685	ENSG00000226856	0.192617729
2900477	ENSG00000141026	0.103397241
5860215	ENSG00000011198	0.61764598
2340240	ENSG00000242498	0.380878691
7380131	ENSG00000168813	0.561317779
7380487	ENSG00000070814	0.165424115
3440669	ENSG00000163464	0.778250371
870692	ENSG00000154978	0.183140909
50692	ENSG00000172780	0.566678134
2100746	ENSG00000100796	0.504219955
990129	ENSG00000100578	0.255794372
5870609	ENSG00000136603	0.661261596
1190546	ENSG00000017797	0.455376882
2070440	ENSG00000113532	0.65118443
6110044	ENSG00000021826	0.191517501
540102	ENSG00000174586	-0.015235104
3930343	ENSG00000132965	0.613057496
2450717	ENSG00000197299	0.469777558
3190563	ENSG00000169016	-0.447883475
1580465	ENSG00000160593	0.687953197
520050	ENSG00000155621	0.600321864
6110575	ENSG00000158234	0.745152456
2850064	ENSG00000135164	0.696510571
1090767	ENSG00000166246	-0.026748226
4670056	ENSG00000117834	0.237820424
1660465	ENSG00000143297	0.463019977
3930538	ENSG00000135637	-0.149085526
2000220	ENSG00000068097	-0.068059208
5670240	ENSG00000198547	0.138405822
6550315	ENSG00000102897	0.34029133
510673	ENSG00000101290	0.574577235
6250241	ENSG00000184730	0.729030842
1990008	ENSG00000160013	0.445282862
6100768	ENSG00000055163	0.490156716
610201	ENSG00000144485	0.170089781
6330368	ENSG00000136811	0.482218664
5490019	ENSG00000211445	0.7415843
2190689	ENSG00000021762	0.714057674
2350368	ENSG00000197498	0.693687346
7650026	ENSG00000185499	0.377290863
6110731	ENSG00000100605	0.718783745
7000377	ENSG00000146247	0.476390311
6380242	ENSG00000120659	-0.047929724
1500296	ENSG00000236333	0.348736712
7100156	ENSG00000138757	0.738812408
2510039	ENSG00000149218	0.32635677
4280639	ENSG00000141985	0.275616108
4860086	ENSG00000135119	0.565987589
4610670	ENSG00000158856	0.640839239
2810487	ENSG00000089723	0.196330522
7650746	ENSG00000132024	0.495437352
6280672	ENSG00000062716	0.733928479
1340470	ENSG00000069998	0.401774985
450424	ENSG00000144476	0.687182755
1260615	ENSG00000181555	0.123479832
1570056	ENSG00000197535	0.550415034
1780482	ENSG00000158966	0.499964591
4610021	ENSG00000105376	0.107562551
4260053	ENSG00000067141	-0.228139517
4120086	ENSG00000135862	0.546720371
4260441	ENSG00000163815	0.173474046
2710017	ENSG00000170759	0.60914802
2120181	ENSG00000196739	0.09510255
7570600	ENSG00000188011	0.672893437
150327	ENSG00000120694	0.761932901
270736	ENSG00000170638	0.465003005
1770433	ENSG00000170027	0.533034018
3840400	ENSG00000137198	0.689059103
4290088	ENSG00000174099	0.544816347
110592	ENSG00000099994	0.0969266
4670093	ENSG00000127804	0.208721386
4560551	ENSG00000164077	0.354062473
2900102	ENSG00000237172	0.025021955
4250601	ENSG00000107290	0.091454591
4830148	ENSG00000169744	0.376805511
2070369	ENSG00000161911	0.746095914
1440543	ENSG00000113595	0.69543281
6200753	ENSG00000133789	0.71357507
6450487	ENSG00000162004	0.156769825
3940754	ENSG00000150637	0.621675836
60202	ENSG00000006744	0.5957579
4810121	ENSG00000197566	0.660507364
4120224	ENSG00000125245	0.676517907
3420372	ENSG00000132819	0.620222244
2490014	ENSG00000172116	0.070342435
1740180	ENSG00000174950	0.145995598
240132	ENSG00000198551	0.705366583
670242	ENSG00000167685	0.693499324
2070056	ENSG00000138738	0.32659815
4890102	ENSG00000163251	0.545028144
5860243	ENSG00000051009	0.694666831
5490593	ENSG00000161267	0.385969832
4390138	ENSG00000108370	0.458860986
4900040	ENSG00000184385	0.06047811
4890039	ENSG00000131051	0.445027064
6370739	ENSG00000127603	0.352841547
1030603	ENSG00000131126	0.10207965
730047	ENSG00000197249	0.656980157
4230309	ENSG00000115275	0.468886844
110541	ENSG00000187980	0.059921802
7650440	ENSG00000112182	0.71796615
4730386	ENSG00000004660	0.398782139
3440463	ENSG00000109572	0.595467183
5270717	ENSG00000163468	0.296728475
6840300	ENSG00000185437	0.042608722
650692	ENSG00000104714	0.573093364
50544	ENSG00000188352	0.351177053
240463	ENSG00000196204	0.265665659
730291	ENSG00000164830	0.667297354
1440209	ENSG00000148908	0.393109916
4850646	ENSG00000197070	0.291799339
1090768	ENSG00000083720	0.599582608
4810433	ENSG00000198690	0.357986202
6860632	ENSG00000188001	0.185231287
3890121	ENSG00000164175	0.286006879
1660278	ENSG00000099800	0.189630933
5080121	ENSG00000070476	0.325487262
5860367	ENSG00000187801	0.597923751
5130703	ENSG00000101004	0.419549142
2690181	ENSG00000103154	0.628982159
4760270	ENSG00000188070	-0.055615713
1660672	ENSG00000184208	0.61109606
3370746	ENSG00000112365	0.596094201
4210059	ENSG00000120903	0.493941634
7000397	ENSG00000107104	0.580181093
4210068	ENSG00000265579	0.491307643
3610360	ENSG00000079150	0.05762737
2650408	ENSG00000078177	0.553953061
4540537	ENSG00000001460	-0.076263335
5570008	ENSG00000103490	0.720184455
6560136	ENSG00000153113	0.324240594
7320301	ENSG00000163823	0.77686406
1090131	ENSG00000117245	0.016030863
5390064	ENSG00000064999	0.729666721
2450047	ENSG00000130940	0.485313697
3120400	ENSG00000197256	0.526792033
4010554	ENSG00000123178	0.625021912
4050609	ENSG00000069345	0.681322413
2350433	ENSG00000132341	0.339074699
2490152	ENSG00000136960	0.386428547
3940482	ENSG00000109089	0.185319581
6200064	ENSG00000093072	0.632350203
4760328	ENSG00000164896	0.685838263
4570156	ENSG00000204624	0.261364208
4150670	ENSG00000105401	0.492639497
1940605	ENSG00000116213	0.585343873
6200446	ENSG00000145708	0.162932567
7510750	ENSG00000132704	0.634852273
6220202	ENSG00000140043	0.034209429
5050053	ENSG00000239264	0.340676602
5050669	ENSG00000100353	0.494509349
5810091	ENSG00000064687	0.205976006
380309	ENSG00000088038	0.475962447
1260438	ENSG00000104365	0.424568745
2340500	ENSG00000104892	0.632498901
4730168	ENSG00000104835	0.706542059
1710132	ENSG00000136146	0.629019277
3930390	ENSG00000084070	0.640278951
3610735	ENSG00000131187	0.7068876
1450563	ENSG00000056586	0.479273455
7550451	ENSG00000198846	0.581156999
7000703	ENSG00000161980	0.530243274
3400088	ENSG00000154832	0.621444189
1850136	ENSG00000188807	0.195566325
6560301	ENSG00000111252	0.549313805
1450427	ENSG00000136514	0.404345933
5270670	ENSG00000155085	0.462690958
5910411	ENSG00000108829	-0.095839625
6590026	ENSG00000198795	0.295876451
1050309	ENSG00000136630	0.769532272
1230259	ENSG00000205846	0.219693296
4880278	ENSG00000184305	-0.202892811
2190544	ENSG00000156162	0.625949955
6760538	ENSG00000105793	0.449877788
3120259	ENSG00000185250	0.226524103
3850601	ENSG00000160352	0.410090391
7550333	ENSG00000100266	0.745018029
2450093	ENSG00000165280	0.477645676
1710746	ENSG00000128563	0.533154297
1260520	ENSG00000152904	0.675169798
2760370	ENSG00000179218	0.637968089
6330465	ENSG00000161179	0.304958733
830397	ENSG00000080200	0.237085424
10161	ENSG00000172081	0.662350825
4180050	ENSG00000111602	0.448100428
3460132	ENSG00000162073	0.651021929
7000332	ENSG00000169193	0.65820213
2850291	ENSG00000132359	0.529393727
3440086	ENSG00000124587	0.684368321
6450424	ENSG00000103024	0.628336249
3060273	ENSG00000087250	0.212009164
2600324	ENSG00000105677	0.565772697
1690438	ENSG00000250303	0.099846308
5870136	ENSG00000169583	0.603638379
2070537	ENSG00000007080	0.565475978
7550082	ENSG00000182376	-0.004305522
1470132	ENSG00000177191	0.693453688
6650411	ENSG00000109927	0.039599702
4290400	ENSG00000138663	0.696586936
7330367	ENSG00000120215	-0.113705101
3450398	ENSG00000068654	-0.014882274
5860750	ENSG00000172572	0.223054235
1740082	ENSG00000111554	0.665348594
7210674	ENSG00000003249	0.634881502
3360280	ENSG00000151500	-0.018806087
3840079	ENSG00000115839	0.472827093
2320133	ENSG00000198431	0.420110546
1510253	ENSG00000167383	0.181586173
4010343	ENSG00000162623	0.531414609
2320047	ENSG00000162599	0.314295508
6020523	ENSG00000156475	0.734718599
7050471	ENSG00000173588	0.687262502
2190528	ENSG00000183475	0.508335663
1770181	ENSG00000134153	0.289909817
3520725	ENSG00000237276	0.509721535
6560725	ENSG00000162062	0.144761381
3360138	ENSG00000152213	0.527746147
1820296	ENSG00000146457	0.590854332
6420239	ENSG00000068793	0.654109738
4280390	ENSG00000214435	-0.263607741
730543	ENSG00000129197	0.406628726
1430411	ENSG00000267575	0.358034623
4010730	ENSG00000081052	0.437664414
4040162	ENSG00000081189	0.48198553
4670059	ENSG00000091436	0.704647199
5080661	ENSG00000168476	0.686288084
7210093	ENSG00000165434	0.664146308
2900504	ENSG00000239857	0.358840294
7320274	ENSG00000165801	0.77279806
6250204	ENSG00000180066	0.168027859
650064	ENSG00000150625	0.424468104
3310152	ENSG00000148690	0.32592071
4210465	ENSG00000114013	0.600271796
1070538	ENSG00000110717	0.680966849
2760626	ENSG00000185527	0.267496025
1230048	ENSG00000085563	0.553323368
3870220	ENSG00000140521	0.469165666
5490286	ENSG00000204860	-0.004723574
3610286	ENSG00000105373	0.487477488
5390161	ENSG00000138166	0.526530924
870110	ENSG00000167173	0.8277042
6650066	ENSG00000136877	0.173219944
3170519	ENSG00000112855	-0.352716616
5290754	ENSG00000167419	0.104452994
7510035	ENSG00000065882	0.153607354
4010411	ENSG00000126858	0.731810914
3780164	ENSG00000132286	-0.271961236
1940598	ENSG00000110700	-0.098427681
4590497	ENSG00000073598	-0.089655166
1050332	ENSG00000183615	0.081052508
2850192	ENSG00000127125	0.498974197
6420278	ENSG00000054179	0.353422709
4010092	ENSG00000179195	0.161209866
2260544	ENSG00000226380	0.310463407
7570632	ENSG00000139351	-0.129230218
1260162	ENSG00000130816	0.583484456
7160343	ENSG00000065534	0.445735227
4280678	ENSG00000250722	0.008903169
5490270	ENSG00000205464	0.121372988
3780452	ENSG00000204010	0.616046063
5420524	ENSG00000248476	0.256408044
20131	ENSG00000267080	0.223159347
830634	ENSG00000162402	0.093240559
240364	ENSG00000129071	0.006519588
3360615	ENSG00000179639	0.551261824
1110674	ENSG00000197050	0.696580614
1850048	ENSG00000186280	0.161349394
1740240	ENSG00000113575	0.643215816
5810136	ENSG00000117090	0.701870277
4490224	ENSG00000255624	0.47322321
5090273	ENSG00000074319	0.335399636
20730	ENSG00000226791	0.197976438
4480112	ENSG00000154330	0.755402152
5220682	ENSG00000158604	0.171129908
3800279	ENSG00000151376	0.448778601
1570538	ENSG00000197265	0.361448184
3180553	ENSG00000171792	0.684368982
10639	ENSG00000107551	0.702835252
6660239	ENSG00000203734	-0.343615087
6510487	ENSG00000166595	0.590373184
3830477	ENSG00000225573	0.540067239
1410189	ENSG00000156253	0.231373761
1660184	ENSG00000181656	0.204885751
3290259	ENSG00000131401	0.678923472
6900368	ENSG00000175063	0.261565056
6450440	ENSG00000106853	0.564419831
430168	ENSG00000010803	0.549696059
6840600	ENSG00000198756	0.638607372
6510601	ENSG00000179526	0.596829267
6660634	ENSG00000215704	0.09225951
6420577	ENSG00000198929	0.226846884
7550064	ENSG00000167977	0.353302806
2350128	ENSG00000167208	0.312085339
4890717	ENSG00000184047	0.499500325
6520059	ENSG00000159210	0.384520854
7200471	ENSG00000101132	0.522958616
5700523	ENSG00000158435	0.451448696
2360278	ENSG00000183935	-0.17401025
4490025	ENSG00000116852	0.292636566
4220546	ENSG00000181291	-0.097791795
3420296	ENSG00000163235	0.748717503
4210041	ENSG00000164405	0.568746939
2100343	ENSG00000142784	0.585145217
4230201	ENSG00000124762	0.705068807
1690402	ENSG00000152503	0.53994708
3610180	ENSG00000106341	0.218228452
4060484	ENSG00000065548	0.7499793
6280411	ENSG00000117713	0.238526909
520162	ENSG00000173083	0.71057773
290187	ENSG00000091622	0.100155796
4590619	ENSG00000240694	0.108426989
6180373	ENSG00000189362	0.559781012
4780068	ENSG00000173597	0.751494734
3460367	ENSG00000196247	0.613568457
2490315	ENSG00000260943	0.629916434
4250095	ENSG00000126267	0.486298121
3290187	ENSG00000168300	0.685681661
2450131	ENSG00000108175	0.663310406
5220093	ENSG00000135077	0.594545534
6420035	ENSG00000040933	0.296730482
1190025	ENSG00000150281	-0.024554527
3170017	ENSG00000034152	0.663556131
2570477	ENSG00000112763	0.471345365
3180343	ENSG00000074356	0.134450753
3850615	ENSG00000160310	0.543392724
5360703	ENSG00000213672	0.133586341
2060646	ENSG00000242485	0.48369078
50521	ENSG00000125967	0.479006782
1300192	ENSG00000188042	0.632133912
5360025	ENSG00000111728	0.652741947
2570068	ENSG00000154079	0.273874419
20201	ENSG00000162613	0.53571227
3390730	ENSG00000175283	0.447647645
6620437	ENSG00000106004	0.400780602
4570292	ENSG00000109118	0.469979993
3420433	ENSG00000176974	0.163364986
2640484	ENSG00000226174	0.205504641
450615	ENSG00000125148	0.620700668
2140008	ENSG00000169241	0.380520736
3290224	ENSG00000168264	0.659604406
3450092	ENSG00000197329	0.701203193
3120170	ENSG00000133104	0.468364319
6560468	ENSG00000104299	0.477763393
6480392	ENSG00000146109	-0.143736482
1110192	ENSG00000164951	0.602099047
1770184	ENSG00000230530	0.309127032
1050292	ENSG00000169704	0.65436639
290114	ENSG00000117395	0.501754937
2030541	ENSG00000044090	0.428403972
3610154	ENSG00000133067	0.601805868
2650093	ENSG00000102908	0.200630758
2000441	ENSG00000161395	0.651965888
5670390	ENSG00000173548	0.231851721
870041	ENSG00000143553	0.401322404
1450193	ENSG00000100097	0.642527361
7150209	ENSG00000088836	0.238806616
3400438	ENSG00000206503	0.165261272
6900553	ENSG00000116525	0.43257914
6060349	ENSG00000174231	0.536668666
