Probe	Ensembl
3180528	ENSG00000100985
450082	ENSG00000188130
3290632	ENSG00000143190
1450484	ENSG00000197697
1440341	ENSG00000159189
1300224	ENSG00000151247
3120279	ENSG00000106617
1740435	ENSG00000119862
1340427	ENSG00000159069
2490343	ENSG00000125388
1980291	ENSG00000085999
2510181	ENSG00000174456
3850097	ENSG00000172932
1110465	ENSG00000175155
4210215	ENSG00000112902
4640674	ENSG00000163013
3120576	ENSG00000113141
1340400	ENSG00000198937
2000093	ENSG00000160224
3460215	ENSG00000080298
5570669	ENSG00000101346
6330369	ENSG00000198198
6660626	ENSG00000169925
3400451	ENSG00000186185
7320551	ENSG00000254087
3930040	ENSG00000150938
5810750	ENSG00000145439
4480576	ENSG00000095794
1410091	ENSG00000169814
4280722	ENSG00000176986
430204	ENSG00000134323
5290086	ENSG00000122642
5310722	ENSG00000154928
6980750	ENSG00000132356
150315	ENSG00000156265
3400091	ENSG00000011478
4780129	ENSG00000117724
7160220	ENSG00000118777
3060044	ENSG00000215447
5220132	ENSG00000170502
5900491	ENSG00000196378
630110	ENSG00000139531
5910767	ENSG00000026036
2640100	ENSG00000061987
1580296	ENSG00000152404
7160292	ENSG00000157350
6590164	ENSG00000206885
5490008	ENSG00000171490
4220692	ENSG00000157985
6380709	ENSG00000185917
1740458	ENSG00000180354
7330671	ENSG00000128383
2140743	ENSG00000166153
6100767	ENSG00000159346
5900414	ENSG00000010361
6180164	ENSG00000148680
6060661	ENSG00000213937
2260092	ENSG00000197768
430209	ENSG00000123213
6580397	ENSG00000249485
4480368	ENSG00000135211
1570653	ENSG00000106479
1500148	ENSG00000100324
4040136	ENSG00000072518
3390435	ENSG00000007314
3830538	ENSG00000104957
6960372	ENSG00000097033
630088	ENSG00000130413
1240736	ENSG00000111358
6200670	ENSG00000134324
990647	ENSG00000249859
2850162	ENSG00000081913
3190133	ENSG00000213362
4920097	ENSG00000236882
940020	ENSG00000133706
1500309	ENSG00000242094
7150019	ENSG00000162745
6330438	ENSG00000164050
3990170	ENSG00000165949
6520598	ENSG00000197496
6350181	ENSG00000261840
7200356	ENSG00000004142
7330270	ENSG00000101544
1780068	ENSG00000166484
7380180	ENSG00000112195
830189	ENSG00000100603
630626	ENSG00000175787
6020736	ENSG00000186591
2710286	ENSG00000123384
2750463	ENSG00000177359
6550079	ENSG00000151914
3290288	ENSG00000109265
1190626	ENSG00000015171
4200703	ENSG00000198752
5900364	ENSG00000180672
6520026	ENSG00000104805
2640706	ENSG00000182208
3370189	ENSG00000004059
5130735	ENSG00000255559
1770598	ENSG00000134539
2060139	ENSG00000076108
3830767	ENSG00000237638
5670093	ENSG00000127884
6560482	ENSG00000096093
870220	ENSG00000167554
2710475	ENSG00000136045
5900445	ENSG00000101199
6290747	ENSG00000154146
7560554	ENSG00000100056
770746	ENSG00000244405
6250184	ENSG00000126882
1510440	ENSG00000132383
60670	ENSG00000079257
7040307	ENSG00000101019
7400008	ENSG00000010282
1850746	ENSG00000143420
3170187	ENSG00000204899
770044	ENSG00000141665
1470543	ENSG00000075426
2760390	ENSG00000124151
2060201	ENSG00000125966
4730670	ENSG00000001084
50343	ENSG00000123358
1240379	ENSG00000137124
2650706	ENSG00000102871
2810113	ENSG00000257167
6650086	ENSG00000105656
5550086	ENSG00000013523
3850494	ENSG00000164970
6580577	ENSG00000138668
6860377	ENSG00000120129
1440397	ENSG00000123600
50187	ENSG00000062485
6280278	ENSG00000162298
630553	ENSG00000257108
6280014	ENSG00000164440
5820142	ENSG00000176715
3830059	ENSG00000015153
2570037	ENSG00000126804
50307	ENSG00000158769
6590674	ENSG00000137074
4200367	ENSG00000185614
3520601	ENSG00000005381
5720056	ENSG00000133398
1170021	ENSG00000133835
3400360	ENSG00000166974
4070538	ENSG00000042088
7000286	ENSG00000139324
6400639	ENSG00000140443
20129	ENSG00000169442
2970079	ENSG00000160218
6980039	ENSG00000186501
4220259	ENSG00000101160
5050575	ENSG00000196372
3800477	ENSG00000226508
4670288	ENSG00000174485
3130184	ENSG00000100320
2190706	ENSG00000225282
1110228	ENSG00000181264
6220368	ENSG00000143157
7150070	ENSG00000132694
4830021	ENSG00000138430
4230626	ENSG00000163932
2340441	ENSG00000254827
620544	ENSG00000229391
4730598	ENSG00000181754
2570343	ENSG00000140992
10184	ENSG00000012232
6100484	ENSG00000130598
6350376	ENSG00000175274
3450056	ENSG00000227372
6060026	ENSG00000144369
6550703	ENSG00000176871
1580309	ENSG00000140264
3130309	ENSG00000243746
3360446	ENSG00000147421
510452	ENSG00000189283
4220327	ENSG00000204316
3170136	ENSG00000177409
1430360	ENSG00000248487
4570279	ENSG00000116985
6290059	ENSG00000119673
6650451	ENSG00000005810
5720523	ENSG00000150594
3840376	ENSG00000168874
2030292	ENSG00000134109
1980747	ENSG00000136010
1450044	ENSG00000196391
2680021	ENSG00000095383
270215	ENSG00000113273
4120437	ENSG00000179041
7570474	ENSG00000228784
5910291	ENSG00000122035
4590370	ENSG00000117394
3830730	ENSG00000126216
290750	ENSG00000164483
4860753	ENSG00000161944
2340082	ENSG00000006652
5270575	ENSG00000138834
290156	ENSG00000116698
7550358	ENSG00000184613
2360392	ENSG00000155287
4560288	ENSG00000065361
2100161	ENSG00000119812
5390025	ENSG00000170854
6860300	ENSG00000127616
5570543	ENSG00000119844
4610349	ENSG00000010017
5900095	ENSG00000173705
5960274	ENSG00000061676
510474	ENSG00000103018
7160609	ENSG00000139323
5220242	ENSG00000135605
6280458	ENSG00000113916
940504	ENSG00000124813
6400369	ENSG00000006062
6330341	ENSG00000151883
4850301	ENSG00000177469
7040184	ENSG00000109881
70441	ENSG00000115286
2450202	ENSG00000084731
4060075	ENSG00000163554
270133	ENSG00000057757
3450040	ENSG00000171097
2630220	ENSG00000109618
6100377	ENSG00000179253
7510008	ENSG00000013016
6350594	ENSG00000111707
5890273	ENSG00000169750
2340477	ENSG00000155158
1260270	ENSG00000163568
6380110	ENSG00000221946
1570048	ENSG00000141506
6960358	ENSG00000154102
460682	ENSG00000004766
520470	ENSG00000142405
4590553	ENSG00000101412
2120603	ENSG00000161048
4480347	ENSG00000110844
6420731	ENSG00000144136
2480095	ENSG00000160183
5080220	ENSG00000234336
5890288	ENSG00000173511
5550392	ENSG00000213714
5310537	ENSG00000166902
1770386	ENSG00000172175
4730411	ENSG00000164466
6770161	ENSG00000158985
2650521	ENSG00000163956
380672	ENSG00000149289
5550554	ENSG00000174483
2480546	ENSG00000187513
360128	ENSG00000157404
580368	ENSG00000159409
3710612	ENSG00000148985
3780609	ENSG00000051180
4880288	ENSG00000127220
7000026	ENSG00000072858
3170021	ENSG00000205869
1570414	ENSG00000173418
4860711	ENSG00000168071
3710132	ENSG00000146263
4040187	ENSG00000172673
4290521	ENSG00000115514
6960379	ENSG00000104332
4810750	ENSG00000188848
2230537	ENSG00000101347
6200066	ENSG00000036257
4890706	ENSG00000117505
3800463	ENSG00000198246
4050138	ENSG00000164199
3140168	ENSG00000114670
2940050	ENSG00000166394
7320561	ENSG00000111335
3780619	ENSG00000096092
1470390	ENSG00000168303
5890204	ENSG00000076356
7000161	ENSG00000104147
6620544	ENSG00000136463
2650746	ENSG00000164168
1230577	ENSG00000134183
6280240	ENSG00000142669
2340364	ENSG00000047849
2100433	ENSG00000103034
2070376	ENSG00000169733
1340026	ENSG00000164124
1780376	ENSG00000189042
1660154	ENSG00000103647
3850136	ENSG00000011021
6960110	ENSG00000008988
4050300	ENSG00000079337
6900563	ENSG00000143819
6650240	ENSG00000213614
5050750	ENSG00000124224
3140075	ENSG00000268869
2360356	ENSG00000070404
610056	ENSG00000125817
3390192	ENSG00000111737
1230754	ENSG00000127948
5900524	ENSG00000103642
990619	ENSG00000052344
5700112	ENSG00000105778
6100154	ENSG00000163026
6590709	ENSG00000158106
2340327	ENSG00000167775
6380370	ENSG00000112576
2640379	ENSG00000136936
610253	ENSG00000167723
450292	ENSG00000137267
3890373	ENSG00000160255
6550333	ENSG00000172215
580711	ENSG00000137834
520563	ENSG00000185666
5900332	ENSG00000131165
1240360	ENSG00000172590
6250767	ENSG00000092929
5290132	ENSG00000182871
4780239	ENSG00000116962
3440195	ENSG00000168827
5810767	ENSG00000083838
6220543	ENSG00000100644
1340537	ENSG00000189046
6770408	ENSG00000073111
6450543	ENSG00000101439
7150537	ENSG00000131067
1410470	ENSG00000142530
6650132	ENSG00000197863
3290743	ENSG00000182393
5490608	ENSG00000131871
1340750	ENSG00000167881
5080167	ENSG00000148400
6290612	ENSG00000179029
580291	ENSG00000107951
830259	ENSG00000103342
5310129	ENSG00000179057
5870113	ENSG00000163634
4010544	ENSG00000140009
6580181	ENSG00000220349
5690373	ENSG00000120053
2030673	ENSG00000184984
6660564	ENSG00000151532
6330301	ENSG00000197057
3890082	ENSG00000166793
5820315	ENSG00000153044
4260187	ENSG00000160741
7040168	ENSG00000011295
730608	ENSG00000237765
1260154	ENSG00000167130
2940427	ENSG00000134545
4880091	ENSG00000146414
3990546	ENSG00000241839
240091	ENSG00000173258
3190768	ENSG00000087053
6110630	ENSG00000197903
5050717	ENSG00000144451
2030309	ENSG00000149131
1990468	ENSG00000148700
5270273	ENSG00000197182
4070180	ENSG00000163704
1820008	ENSG00000185432
160605	ENSG00000185989
1010397	ENSG00000139697
1230132	ENSG00000221968
7040014	ENSG00000167193
2450497	ENSG00000226970
1980022	ENSG00000009844
4670441	ENSG00000140092
6900398	ENSG00000160752
6330386	ENSG00000261461
6020538	ENSG00000259248
4210451	ENSG00000181234
7650091	ENSG00000109920
5860088	ENSG00000127863
2690315	ENSG00000146083
1980750	ENSG00000128284
7160612	ENSG00000055483
840187	ENSG00000158764
1010326	ENSG00000227195
2230392	ENSG00000052723
2350722	ENSG00000243708
510370	ENSG00000161860
4760064	ENSG00000245573
3830403	ENSG00000166478
2340414	ENSG00000108219
6110154	ENSG00000168159
5220546	ENSG00000165555
5390168	ENSG00000198574
6840468	ENSG00000084110
2350468	ENSG00000138468
130156	ENSG00000123360
6370494	ENSG00000115211
1300154	ENSG00000102977
3440242	ENSG00000171385
6510240	ENSG00000115112
3180563	ENSG00000152749
1990079	ENSG00000156804
1710333	ENSG00000155265
6100192	ENSG00000164924
2120537	ENSG00000134668
6840528	ENSG00000204677
4040204	ENSG00000101474
2230020	ENSG00000145996
4210326	ENSG00000186130
70753	ENSG00000137038
630546	ENSG00000169184
1400059	ENSG00000177125
1400440	ENSG00000186496
7330114	ENSG00000178175
4180307	ENSG00000172379
1580487	ENSG00000171316
20692	ENSG00000111911
5420243	ENSG00000099917
270156	ENSG00000177889
6130376	ENSG00000197181
3140202	ENSG00000176182
3360463	ENSG00000196810
1090594	ENSG00000118518
7400195	ENSG00000197296
5900133	ENSG00000186687
7650017	ENSG00000149257
2600706	ENSG00000141425
4260088	ENSG00000167861
780594	ENSG00000178301
2510239	ENSG00000169871
1470292	ENSG00000110066
2350300	ENSG00000269220
450687	ENSG00000256294
1440682	ENSG00000080166
3130300	ENSG00000124785
2630719	ENSG00000031823
6200743	ENSG00000166997
1440014	ENSG00000167306
5690743	ENSG00000090097
4210253	ENSG00000149177
1780050	ENSG00000180776
5490452	ENSG00000125731
770520	ENSG00000130699
1070156	ENSG00000140406
7100519	ENSG00000166037
50446	ENSG00000163083
4290382	ENSG00000075568
6550133	ENSG00000139597
1850561	ENSG00000163380
2640068	ENSG00000169385
5420066	ENSG00000049239
1450537	ENSG00000144224
3930056	ENSG00000237476
2450025	ENSG00000113494
4010541	ENSG00000233668
6760022	ENSG00000132313
6200170	ENSG00000233695
6520180	ENSG00000115607
1510079	ENSG00000185267
3310050	ENSG00000125787
6060553	ENSG00000139194
1990196	ENSG00000197380
4920372	ENSG00000170852
2570187	ENSG00000168661
270403	ENSG00000163728
2120608	ENSG00000115596
4890731	ENSG00000111445
1260064	ENSG00000188242
2630161	ENSG00000130935
5820427	ENSG00000175087
4670592	ENSG00000138119
3170068	ENSG00000179750
3120195	ENSG00000157181
1710468	ENSG00000166145
6400097	ENSG00000090432
5390204	ENSG00000074660
6590491	ENSG00000151366
5260612	ENSG00000121060
5570187	ENSG00000213694
5810300	ENSG00000165410
3450187	ENSG00000237693
10133	ENSG00000090020
6380008	ENSG00000120616
1980195	ENSG00000213090
2370639	ENSG00000164430
6760195	ENSG00000136144
5810239	ENSG00000234937
2350630	ENSG00000031691
3370632	ENSG00000145623
6510176	ENSG00000123416
5090743	ENSG00000235609
4150332	ENSG00000143443
50494	ENSG00000144821
4490452	ENSG00000198160
1050209	ENSG00000179630
3180576	ENSG00000125107
2140403	ENSG00000189376
4830477	ENSG00000169992
160270	ENSG00000137726
6130484	ENSG00000129521
2350228	ENSG00000196981
7210162	ENSG00000171148
5570615	ENSG00000180917
3140452	ENSG00000148606
630333	ENSG00000175216
6060377	ENSG00000160179
4280348	ENSG00000158717
520484	ENSG00000135655
1400156	ENSG00000163009
3610372	ENSG00000184220
6400373	ENSG00000170571
5310280	ENSG00000133687
2030170	ENSG00000204397
4490170	ENSG00000219665
4900239	ENSG00000120217
6290706	ENSG00000120279
7320187	ENSG00000137100
6560017	ENSG00000107249
650672	ENSG00000077254
2350059	ENSG00000146856
2640168	ENSG00000116032
1740746	ENSG00000145632
1580750	ENSG00000225450
1010609	ENSG00000260063
1090520	ENSG00000177383
6110167	ENSG00000170485
630722	ENSG00000143178
2030204	ENSG00000115325
1470215	ENSG00000107968
2900725	ENSG00000111012
1470669	ENSG00000041982
3990379	ENSG00000139626
2810156	ENSG00000197081
5670114	ENSG00000183891
1410646	ENSG00000207650
1850097	ENSG00000178538
1230564	ENSG00000151718
650717	ENSG00000128346
4640193	ENSG00000174032
4810341	ENSG00000077984
3930411	ENSG00000171735
5490315	ENSG00000100445
5290050	ENSG00000152413
1580161	ENSG00000171208
5090056	ENSG00000242247
360445	ENSG00000125877
6660674	ENSG00000087502
5700669	ENSG00000120314
2650608	ENSG00000145386
2100762	ENSG00000139269
60746	ENSG00000114331
7040170	ENSG00000124257
1440736	ENSG00000130164
6960168	ENSG00000143515
2940762	ENSG00000078699
5860592	ENSG00000137513
1820747	ENSG00000146122
5290519	ENSG00000171757
7100711	ENSG00000143933
1580519	ENSG00000132330
6650458	ENSG00000165283
3180132	ENSG00000205765
6980736	ENSG00000111231
4290079	ENSG00000124243
3390451	ENSG00000189127
1470762	ENSG00000158321
1710102	ENSG00000092847
2260541	ENSG00000164880
4860079	ENSG00000132394
5870446	ENSG00000159199
6560193	ENSG00000040199
3140594	ENSG00000224287
5550600	ENSG00000079432
4850703	ENSG00000163053
4670131	ENSG00000145555
990128	ENSG00000139793
150692	ENSG00000225697
7330379	ENSG00000159335
940192	ENSG00000263606
4730376	ENSG00000042832
4040019	ENSG00000156232
7400468	ENSG00000213983
4260079	ENSG00000129493
1410402	ENSG00000118257
5690240	ENSG00000269893
4230739	ENSG00000184985
4670328	ENSG00000020256
6420296	ENSG00000112651
3940471	ENSG00000173581
670202	ENSG00000187231
1500020	ENSG00000115392
1400468	ENSG00000136758
5220767	ENSG00000136068
2260543	ENSG00000106086
5690463	ENSG00000173715
6590612	ENSG00000167588
520278	ENSG00000185262
6420521	ENSG00000143363
7570209	ENSG00000104442
7050494	ENSG00000068697
10189	ENSG00000228300
2000646	ENSG00000121578
650475	ENSG00000108984
6110008	ENSG00000172500
3370075	ENSG00000125910
5550025	ENSG00000179364
2570079	ENSG00000115415
520168	ENSG00000225830
2190411	ENSG00000166501
3290044	ENSG00000018699
3460458	ENSG00000110987
4150414	ENSG00000118046
6420722	ENSG00000214013
7160020	ENSG00000235010
5870148	ENSG00000131778
4010564	ENSG00000119121
3850246	ENSG00000171476
6650754	ENSG00000083454
4810435	ENSG00000138760
6860221	ENSG00000179528
5960332	ENSG00000196950
630243	ENSG00000167183
5130736	ENSG00000116127
6040600	ENSG00000006042
5870553	ENSG00000142949
5310630	ENSG00000151292
1470349	ENSG00000089157
10703	ENSG00000148219
520754	ENSG00000101138
5080132	ENSG00000143632
1230068	ENSG00000132825
5900253	ENSG00000123685
1440259	ENSG00000078674
2140711	ENSG00000170606
3400070	ENSG00000147789
2470386	ENSG00000182108
3440053	ENSG00000133030
1190162	ENSG00000163069
1410673	ENSG00000164530
990121	ENSG00000198826
7150382	ENSG00000177463
1010170	ENSG00000156273
6480164	ENSG00000198026
6380672	ENSG00000167434
460168	ENSG00000143184
6020735	ENSG00000131153
50373	ENSG00000184363
940280	ENSG00000132792
5910095	ENSG00000136710
770070	ENSG00000157064
5310402	ENSG00000187474
5090020	ENSG00000198952
2650528	ENSG00000140320
1170156	ENSG00000103356
7510671	ENSG00000179477
7050056	ENSG00000096063
5310132	ENSG00000178078
5130164	ENSG00000145715
50037	ENSG00000164983
940338	ENSG00000131732
6480440	ENSG00000124532
4250398	ENSG00000101109
460064	ENSG00000065357
3800730	ENSG00000120063
460376	ENSG00000114125
3420228	ENSG00000088808
4830577	ENSG00000182180
630497	ENSG00000110013
3460187	ENSG00000117143
3130600	ENSG00000026950
4200673	ENSG00000143067
2470438	ENSG00000168014
6620291	ENSG00000139899
1010152	ENSG00000121210
150592	ENSG00000127366
3420427	ENSG00000160072
1690088	ENSG00000197170
870653	ENSG00000118960
2940059	ENSG00000137200
4280576	ENSG00000163635
70601	ENSG00000055130
110228	ENSG00000171310
460246	ENSG00000203875
1300768	ENSG00000099246
2370010	ENSG00000100450
1690039	ENSG00000171132
1980204	ENSG00000251615
2060451	ENSG00000137841
1010725	ENSG00000197183
4180341	ENSG00000029364
2940707	ENSG00000103168
7400086	ENSG00000185019
1780747	ENSG00000146477
6660600	ENSG00000088682
3710626	ENSG00000112679
5860546	ENSG00000165512
2230189	ENSG00000181027
7050592	ENSG00000214960
2640368	ENSG00000160293
7400243	ENSG00000129933
7550112	ENSG00000164442
6960349	ENSG00000172795
1570020	ENSG00000139990
3940681	ENSG00000166439
5080592	ENSG00000110002
360370	ENSG00000197008
6770603	ENSG00000183691
7560056	ENSG00000133477
3130240	ENSG00000134853
2710491	ENSG00000112977
1440343	ENSG00000146842
2940730	ENSG00000168615
4890056	ENSG00000174109
1050133	ENSG00000164296
2000497	ENSG00000183077
4210431	ENSG00000153037
1850112	ENSG00000225234
4250347	ENSG00000126259
2000767	ENSG00000135686
6040343	ENSG00000101280
2360196	ENSG00000150760
1410754	ENSG00000214279
5870390	ENSG00000184428
3060154	ENSG00000174840
4390288	ENSG00000101158
4890048	ENSG00000107611
4120475	ENSG00000129194
3800647	ENSG00000148154
1850092	ENSG00000128567
580044	ENSG00000105732
3060754	ENSG00000135622
6100139	ENSG00000105219
2940564	ENSG00000126461
290026	ENSG00000132781
840598	ENSG00000198742
4900753	ENSG00000139405
130301	ENSG00000164808
2600746	ENSG00000108828
6860689	ENSG00000183914
3390343	ENSG00000072310
620711	ENSG00000168439
1500328	ENSG00000172728
4210400	ENSG00000132604
1340193	ENSG00000132153
6510367	ENSG00000177606
3140156	ENSG00000089022
2470068	ENSG00000163719
6510368	ENSG00000119906
3060523	ENSG00000105835
2810674	ENSG00000146833
1300167	ENSG00000177731
3440204	ENSG00000138829
6040400	ENSG00000171847
4150255	ENSG00000138640
4040563	ENSG00000234585
6330092	ENSG00000156256
1580014	ENSG00000166428
4230403	ENSG00000133961
4060021	ENSG00000065613
1980164	ENSG00000089876
6280440	ENSG00000100290
2760598	ENSG00000099834
3710725	ENSG00000124172
160672	ENSG00000081059
6660543	ENSG00000187997
5560162	ENSG00000184524
2640598	ENSG00000077935
4850681	ENSG00000126522
6220563	ENSG00000160695
2900674	ENSG00000143061
3370747	ENSG00000127337
7040411	ENSG00000163866
4280088	ENSG00000123810
5050373	ENSG00000198162
4040450	ENSG00000175073
6110433	ENSG00000107443
4890228	ENSG00000163933
6660333	ENSG00000085840
10341	ENSG00000182199
4260470	ENSG00000236829
6450612	ENSG00000169507
1170338	ENSG00000073060
6380086	ENSG00000114745
6400189	ENSG00000089169
1850035	ENSG00000196262
1440612	ENSG00000136261
3990598	ENSG00000175550
670603	ENSG00000118495
5910433	ENSG00000016391
540692	ENSG00000175040
4640386	ENSG00000134245
5090307	ENSG00000146250
2760376	ENSG00000008018
5570246	ENSG00000154309
6280592	ENSG00000188039
2690402	ENSG00000163686
4730170	ENSG00000160447
5570315	ENSG00000232973
6520762	ENSG00000251364
5260138	ENSG00000073969
4280370	ENSG00000138018
3710053	ENSG00000034053
580066	ENSG00000106392
5290672	ENSG00000170634
7040132	ENSG00000101745
6280315	ENSG00000247317
6180544	ENSG00000134152
1010598	ENSG00000116459
6960685	ENSG00000006831
270224	ENSG00000165943
2000639	ENSG00000175911
6760025	ENSG00000186448
4260551	ENSG00000183773
2710402	ENSG00000140948
1440544	ENSG00000254503
7150253	ENSG00000164088
6510035	ENSG00000143256
6330484	ENSG00000163131
1240592	ENSG00000160813
1780133	ENSG00000125247
6650037	ENSG00000197694
3710554	ENSG00000154783
6200113	ENSG00000168395
1410735	ENSG00000131848
4060594	ENSG00000166444
5130154	ENSG00000091844
3370246	ENSG00000068745
2850746	ENSG00000161973
4480546	ENSG00000181915
2370328	ENSG00000167333
4150168	ENSG00000100299
6760288	ENSG00000086504
3460161	ENSG00000167994
1940561	ENSG00000100532
1410070	ENSG00000105492
4490273	ENSG00000087448
6860681	ENSG00000134049
4560349	ENSG00000148204
1240554	ENSG00000048462
6860066	ENSG00000034693
6400048	ENSG00000118482
1410161	ENSG00000109790
5310717	ENSG00000100503
3370703	ENSG00000168496
2850091	ENSG00000130254
7200598	ENSG00000133997
1410202	ENSG00000171811
4590154	ENSG00000099904
270152	ENSG00000103257
3290458	ENSG00000149557
6900253	ENSG00000183628
7560487	ENSG00000177575
870709	ENSG00000161956
580255	ENSG00000112297
6280433	ENSG00000233016
4670008	ENSG00000075391
1940129	ENSG00000198053
2650736	ENSG00000198610
4120356	ENSG00000143919
1660110	ENSG00000226025
3710373	ENSG00000180198
6060440	ENSG00000075420
1230524	ENSG00000184005
3130576	ENSG00000109220
4250202	ENSG00000185482
4390390	ENSG00000240344
5570224	ENSG00000173065
1230156	ENSG00000170542
4480722	ENSG00000169379
4900397	ENSG00000152785
5550369	ENSG00000144843
2480541	ENSG00000181847
6270739	ENSG00000175206
4640209	ENSG00000185585
5220347	ENSG00000103507
2970674	ENSG00000166477
7210471	ENSG00000187187
5570541	ENSG00000178015
3830296	ENSG00000056661
4250315	ENSG00000144668
2340603	ENSG00000131686
3360224	ENSG00000196611
5080010	ENSG00000204934
6660767	ENSG00000117620
7200491	ENSG00000117266
7150112	ENSG00000205913
240288	ENSG00000115540
1510674	ENSG00000136866
3190148	ENSG00000168209
4830255	ENSG00000197635
1510608	ENSG00000172667
6370661	ENSG00000042753
3940685	ENSG00000129450
870491	ENSG00000154473
6980592	ENSG00000246560
2070523	ENSG00000198951
4830468	ENSG00000006607
4880367	ENSG00000121879
7050026	ENSG00000129128
460148	ENSG00000154548
7040088	ENSG00000131097
2650347	ENSG00000116580
3290692	ENSG00000086730
4180270	ENSG00000173156
7550368	ENSG00000183248
3610671	ENSG00000145284
2030286	ENSG00000152409
4070324	ENSG00000135387
6620754	ENSG00000184786
2650678	ENSG00000130363
1190386	ENSG00000174903
1340411	ENSG00000130559
4850133	ENSG00000214265
4730014	ENSG00000141759
6290400	ENSG00000198821
3450273	ENSG00000100577
3780356	ENSG00000260078
3840689	ENSG00000124155
3520427	ENSG00000107669
3310576	ENSG00000122965
1190242	ENSG00000204832
5090671	ENSG00000130513
3450598	ENSG00000145107
1500201	ENSG00000092199
110128	ENSG00000250474
1090575	ENSG00000113645
2470762	ENSG00000138593
110367	ENSG00000258472
6940446	ENSG00000183496
5910390	ENSG00000099995
1710463	ENSG00000185792
3390022	ENSG00000131143
4210129	ENSG00000012660
2810400	ENSG00000146021
1940600	ENSG00000267648
2070209	ENSG00000095564
580521	ENSG00000145331
2940095	ENSG00000123643
4730176	ENSG00000085741
240647	ENSG00000123201
7510356	ENSG00000145214
5050270	ENSG00000101115
2600521	ENSG00000169885
7000553	ENSG00000157881
7400328	ENSG00000196172
20601	ENSG00000115760
70110	ENSG00000100721
670608	ENSG00000176978
7200059	ENSG00000148187
630544	ENSG00000083896
6980255	ENSG00000213625
5720100	ENSG00000171466
2650553	ENSG00000111907
50068	ENSG00000178201
1690121	ENSG00000013441
2070736	ENSG00000198270
2480128	ENSG00000135108
3310491	ENSG00000198001
4890451	ENSG00000155324
7510414	ENSG00000141753
7560041	ENSG00000144655
1110367	ENSG00000104331
4490220	ENSG00000143653
6380463	ENSG00000134996
3780554	ENSG00000113851
4490066	ENSG00000243627
2470743	ENSG00000117009
2370348	ENSG00000105137
4120424	ENSG00000100473
450475	ENSG00000164062
4490278	ENSG00000156206
1240685	ENSG00000105185
5390661	ENSG00000147852
7380427	ENSG00000102967
1690630	ENSG00000185112
3170301	ENSG00000129911
3360164	ENSG00000185133
2260524	ENSG00000206838
6180047	ENSG00000118804
5310360	ENSG00000106829
5560180	ENSG00000138674
2260711	ENSG00000199023
2710192	ENSG00000114686
60411	ENSG00000186907
6940403	ENSG00000135870
2510546	ENSG00000148803
2340379	ENSG00000259556
2190612	ENSG00000198133
6580379	ENSG00000164597
7400537	ENSG00000184674
3850255	ENSG00000132801
6650324	ENSG00000107679
2570022	ENSG00000111729
3420019	ENSG00000130544
650722	ENSG00000112249
4490653	ENSG00000204882
3130672	ENSG00000177951
4760164	ENSG00000160404
6370273	ENSG00000171793
1780278	ENSG00000243364
70717	ENSG00000141977
4120215	ENSG00000158195
7650022	ENSG00000164669
4830048	ENSG00000107185
1500477	ENSG00000163481
7650468	ENSG00000146802
5290541	ENSG00000112146
3780687	ENSG00000261019
6220133	ENSG00000117594
7610050	ENSG00000114770
6200019	ENSG00000111796
2600079	ENSG00000174173
5900424	ENSG00000204147
7100364	ENSG00000128596
6550553	ENSG00000198874
2710524	ENSG00000131711
5220615	ENSG00000187010
6130601	ENSG00000104450
2190075	ENSG00000079950
7560328	ENSG00000161847
360373	ENSG00000258730
6270128	ENSG00000263412
540609	ENSG00000076641
6110519	ENSG00000185736
7560433	ENSG00000046604
150097	ENSG00000144031
6980154	ENSG00000255529
2480176	ENSG00000186814
3120437	ENSG00000095321
5890382	ENSG00000251692
6250093	ENSG00000090615
2600747	ENSG00000119922
3840753	ENSG00000164683
3180653	ENSG00000159140
4760288	ENSG00000141552
4150484	ENSG00000166166
3450193	ENSG00000132122
540706	ENSG00000108924
50497	ENSG00000163975
2810605	ENSG00000174652
6650543	ENSG00000134086
610670	ENSG00000159556
670291	ENSG00000172006
5560451	ENSG00000132879
6620356	ENSG00000128989
1300445	ENSG00000039600
5700364	ENSG00000065665
1070487	ENSG00000205810
5420242	ENSG00000198339
70551	ENSG00000114473
780440	ENSG00000149196
7400070	ENSG00000065491
4590064	ENSG00000123374
1780678	ENSG00000185475
1340020	ENSG00000118707
7570553	ENSG00000122678
2940438	ENSG00000171522
5090603	ENSG00000148343
50128	ENSG00000172339
3180672	ENSG00000189067
7050671	ENSG00000126653
3130086	ENSG00000251023
7510475	ENSG00000134138
7320646	ENSG00000115109
1780240	ENSG00000203668
3060196	ENSG00000175548
3310332	ENSG00000103671
6100064	ENSG00000213139
4920066	ENSG00000198879
2350424	ENSG00000133247
830176	ENSG00000213699
3190685	ENSG00000110660
4540463	ENSG00000171806
4610703	ENSG00000168038
1300411	ENSG00000107731
3930021	ENSG00000198454
3390136	ENSG00000127080
5670368	ENSG00000143570
430369	ENSG00000164081
70088	ENSG00000170624
270762	ENSG00000122870
2640576	ENSG00000180398
1500390	ENSG00000160284
3780445	ENSG00000154265
430356	ENSG00000238243
780446	ENSG00000164142
4150438	ENSG00000093167
5720520	ENSG00000245910
1170445	ENSG00000182985
3890398	ENSG00000132471
4810072	ENSG00000114383
2350575	ENSG00000120093
