Probe	Ensembl	Correlation
ENSG00000103257	ENSG00000103257	1
ENSG00000103274	ENSG00000103274	1
ENSG00000103319	ENSG00000103319	1
ENSG00000103343	ENSG00000103343	1
ENSG00000103356	ENSG00000103356	1
ENSG00000103512	ENSG00000103512	1
ENSG00000103522	ENSG00000103522	1
ENSG00000103876	ENSG00000103876	1
ENSG00000104129	ENSG00000104129	1
ENSG00000104164	ENSG00000104164	1
ENSG00000104312	ENSG00000104312	1
ENSG00000104442	ENSG00000104442	1
ENSG00000104490	ENSG00000104490	1
ENSG00000104695	ENSG00000104695	1
ENSG00000104884	ENSG00000104884	1
ENSG00000104889	ENSG00000104889	1
ENSG00000104936	ENSG00000104936	1
ENSG00000104983	ENSG00000104983	1
ENSG00000105085	ENSG00000105085	1
ENSG00000105088	ENSG00000105088	1
ENSG00000105185	ENSG00000105185	1
ENSG00000105364	ENSG00000105364	1
ENSG00000105379	ENSG00000105379	1
ENSG00000105429	ENSG00000105429	1
ENSG00000105518	ENSG00000105518	1
ENSG00000105556	ENSG00000105556	1
ENSG00000105617	ENSG00000105617	1
ENSG00000105619	ENSG00000105619	1
ENSG00000105655	ENSG00000105655	1
ENSG00000105755	ENSG00000105755	1
ENSG00000105810	ENSG00000105810	1
ENSG00000105879	ENSG00000105879	1
ENSG00000105983	ENSG00000105983	1
ENSG00000106077	ENSG00000106077	1
ENSG00000106245	ENSG00000106245	1
ENSG00000106268	ENSG00000106268	1
ENSG00000106330	ENSG00000106330	1
ENSG00000106344	ENSG00000106344	1
ENSG00000106346	ENSG00000106346	1
ENSG00000106367	ENSG00000106367	1
ENSG00000106392	ENSG00000106392	1
ENSG00000106415	ENSG00000106415	1
ENSG00000106443	ENSG00000106443	1
ENSG00000106460	ENSG00000106460	1
ENSG00000106615	ENSG00000106615	1
ENSG00000106624	ENSG00000106624	1
ENSG00000106665	ENSG00000106665	1
ENSG00000106723	ENSG00000106723	1
ENSG00000106789	ENSG00000106789	1
ENSG00000107164	ENSG00000107164	1
ENSG00000107554	ENSG00000107554	1
ENSG00000107643	ENSG00000107643	1
ENSG00000107672	ENSG00000107672	1
ENSG00000107679	ENSG00000107679	1
ENSG00000107815	ENSG00000107815	1
ENSG00000107872	ENSG00000107872	1
ENSG00000107897	ENSG00000107897	1
ENSG00000107938	ENSG00000107938	1
ENSG00000107949	ENSG00000107949	1
ENSG00000107951	ENSG00000107951	1
ENSG00000107954	ENSG00000107954	1
ENSG00000107957	ENSG00000107957	1
ENSG00000108010	ENSG00000108010	1
ENSG00000108064	ENSG00000108064	1
ENSG00000108094	ENSG00000108094	1
ENSG00000108264	ENSG00000108264	1
ENSG00000108443	ENSG00000108443	1
ENSG00000108515	ENSG00000108515	1
ENSG00000108557	ENSG00000108557	1
ENSG00000108826	ENSG00000108826	1
ENSG00000108854	ENSG00000108854	1
ENSG00000108932	ENSG00000108932	1
ENSG00000108960	ENSG00000108960	1
ENSG00000108963	ENSG00000108963	1
ENSG00000109016	ENSG00000109016	1
ENSG00000109079	ENSG00000109079	1
ENSG00000109113	ENSG00000109113	1
ENSG00000109270	ENSG00000109270	1
ENSG00000109390	ENSG00000109390	1
ENSG00000109452	ENSG00000109452	1
ENSG00000109458	ENSG00000109458	1
ENSG00000109586	ENSG00000109586	1
ENSG00000109670	ENSG00000109670	1
ENSG00000109956	ENSG00000109956	1
ENSG00000110042	ENSG00000110042	1
ENSG00000110171	ENSG00000110171	1
ENSG00000110172	ENSG00000110172	1
ENSG00000110400	ENSG00000110400	1
ENSG00000110756	ENSG00000110756	1
ENSG00000110852	ENSG00000110852	1
ENSG00000110871	ENSG00000110871	1
ENSG00000110888	ENSG00000110888	1
ENSG00000110921	ENSG00000110921	1
ENSG00000110925	ENSG00000110925	1
ENSG00000111266	ENSG00000111266	1
ENSG00000111300	ENSG00000111300	1
ENSG00000111364	ENSG00000111364	1
ENSG00000111412	ENSG00000111412	1
ENSG00000111450	ENSG00000111450	1
ENSG00000111581	ENSG00000111581	1
ENSG00000111602	ENSG00000111602	1
ENSG00000111647	ENSG00000111647	1
ENSG00000111671	ENSG00000111671	1
ENSG00000111711	ENSG00000111711	1
ENSG00000111726	ENSG00000111726	1
ENSG00000111817	ENSG00000111817	1
ENSG00000111832	ENSG00000111832	1
ENSG00000111843	ENSG00000111843	1
ENSG00000111860	ENSG00000111860	1
ENSG00000111875	ENSG00000111875	1
ENSG00000111877	ENSG00000111877	1
ENSG00000111880	ENSG00000111880	1
ENSG00000111906	ENSG00000111906	1
ENSG00000111911	ENSG00000111911	1
ENSG00000111912	ENSG00000111912	1
ENSG00000112130	ENSG00000112130	1
ENSG00000112167	ENSG00000112167	1
ENSG00000112200	ENSG00000112200	1
ENSG00000112237	ENSG00000112237	1
ENSG00000112249	ENSG00000112249	1
ENSG00000112294	ENSG00000112294	1
ENSG00000112299	ENSG00000112299	1
ENSG00000112304	ENSG00000112304	1
ENSG00000112339	ENSG00000112339	1
ENSG00000112365	ENSG00000112365	1
ENSG00000112419	ENSG00000112419	1
ENSG00000112486	ENSG00000112486	1
ENSG00000112592	ENSG00000112592	1
ENSG00000112651	ENSG00000112651	1
ENSG00000112699	ENSG00000112699	1
ENSG00000112996	ENSG00000112996	1
ENSG00000113088	ENSG00000113088	1
ENSG00000113273	ENSG00000113273	1
ENSG00000113319	ENSG00000113319	1
ENSG00000113391	ENSG00000113391	1
ENSG00000113522	ENSG00000113522	1
ENSG00000113569	ENSG00000113569	1
ENSG00000113742	ENSG00000113742	1
ENSG00000113761	ENSG00000113761	1
ENSG00000113811	ENSG00000113811	1
ENSG00000113812	ENSG00000113812	1
ENSG00000114021	ENSG00000114021	1
ENSG00000114023	ENSG00000114023	1
ENSG00000114054	ENSG00000114054	1
ENSG00000114062	ENSG00000114062	1
ENSG00000114120	ENSG00000114120	1
ENSG00000114126	ENSG00000114126	1
ENSG00000114480	ENSG00000114480	1
ENSG00000114491	ENSG00000114491	1
ENSG00000114554	ENSG00000114554	1
ENSG00000114686	ENSG00000114686	1
ENSG00000114744	ENSG00000114744	1
ENSG00000114767	ENSG00000114767	1
ENSG00000114796	ENSG00000114796	1
ENSG00000114853	ENSG00000114853	1
ENSG00000114988	ENSG00000114988	1
ENSG00000114999	ENSG00000114999	1
ENSG00000115042	ENSG00000115042	1
ENSG00000115128	ENSG00000115128	1
ENSG00000115145	ENSG00000115145	1
ENSG00000115159	ENSG00000115159	1
ENSG00000115233	ENSG00000115233	1
ENSG00000115239	ENSG00000115239	1
ENSG00000115289	ENSG00000115289	1
ENSG00000115295	ENSG00000115295	1
ENSG00000115339	ENSG00000115339	1
ENSG00000115350	ENSG00000115350	1
ENSG00000115355	ENSG00000115355	1
ENSG00000115365	ENSG00000115365	1
ENSG00000115368	ENSG00000115368	1
ENSG00000115486	ENSG00000115486	1
ENSG00000115520	ENSG00000115520	1
ENSG00000115541	ENSG00000115541	1
ENSG00000115594	ENSG00000115594	1
ENSG00000115604	ENSG00000115604	1
ENSG00000115761	ENSG00000115761	1
ENSG00000115816	ENSG00000115816	1
ENSG00000115827	ENSG00000115827	1
ENSG00000115840	ENSG00000115840	1
ENSG00000115902	ENSG00000115902	1
ENSG00000115919	ENSG00000115919	1
ENSG00000115942	ENSG00000115942	1
ENSG00000115947	ENSG00000115947	1
ENSG00000115966	ENSG00000115966	1
ENSG00000115998	ENSG00000115998	1
ENSG00000116005	ENSG00000116005	1
ENSG00000116127	ENSG00000116127	1
ENSG00000116128	ENSG00000116128	1
ENSG00000116138	ENSG00000116138	1
ENSG00000116191	ENSG00000116191	1
ENSG00000116205	ENSG00000116205	1
ENSG00000116273	ENSG00000116273	1
ENSG00000116406	ENSG00000116406	1
ENSG00000116455	ENSG00000116455	1
ENSG00000116525	ENSG00000116525	1
ENSG00000116667	ENSG00000116667	1
ENSG00000116704	ENSG00000116704	1
ENSG00000116747	ENSG00000116747	1
ENSG00000116752	ENSG00000116752	1
ENSG00000116793	ENSG00000116793	1
ENSG00000116815	ENSG00000116815	1
ENSG00000116903	ENSG00000116903	1
ENSG00000116918	ENSG00000116918	1
ENSG00000116984	ENSG00000116984	1
ENSG00000116991	ENSG00000116991	1
ENSG00000117000	ENSG00000117000	1
ENSG00000117020	ENSG00000117020	1
ENSG00000117054	ENSG00000117054	1
ENSG00000117133	ENSG00000117133	1
ENSG00000117174	ENSG00000117174	1
ENSG00000117226	ENSG00000117226	1
ENSG00000117281	ENSG00000117281	1
ENSG00000117318	ENSG00000117318	1
ENSG00000117395	ENSG00000117395	1
ENSG00000117480	ENSG00000117480	1
ENSG00000117481	ENSG00000117481	1
ENSG00000117528	ENSG00000117528	1
ENSG00000117533	ENSG00000117533	1
ENSG00000117597	ENSG00000117597	1
ENSG00000117691	ENSG00000117691	1
ENSG00000118007	ENSG00000118007	1
ENSG00000118197	ENSG00000118197	1
ENSG00000118246	ENSG00000118246	1
ENSG00000118418	ENSG00000118418	1
ENSG00000118495	ENSG00000118495	1
ENSG00000118873	ENSG00000118873	1
ENSG00000119041	ENSG00000119041	1
ENSG00000119121	ENSG00000119121	1
ENSG00000119138	ENSG00000119138	1
ENSG00000119139	ENSG00000119139	1
ENSG00000119285	ENSG00000119285	1
ENSG00000119421	ENSG00000119421	1
ENSG00000119431	ENSG00000119431	1
ENSG00000119446	ENSG00000119446	1
ENSG00000119457	ENSG00000119457	1
ENSG00000119523	ENSG00000119523	1
ENSG00000119537	ENSG00000119537	1
ENSG00000119574	ENSG00000119574	1
ENSG00000119632	ENSG00000119632	1
ENSG00000119684	ENSG00000119684	1
ENSG00000119714	ENSG00000119714	1
ENSG00000119718	ENSG00000119718	1
ENSG00000119778	ENSG00000119778	1
ENSG00000119787	ENSG00000119787	1
ENSG00000119812	ENSG00000119812	1
ENSG00000119862	ENSG00000119862	1
ENSG00000119866	ENSG00000119866	1
ENSG00000119899	ENSG00000119899	1
ENSG00000119912	ENSG00000119912	1
ENSG00000119929	ENSG00000119929	1
ENSG00000119943	ENSG00000119943	1
ENSG00000120053	ENSG00000120053	1
ENSG00000120137	ENSG00000120137	1
ENSG00000120333	ENSG00000120333	1
ENSG00000120533	ENSG00000120533	1
ENSG00000120697	ENSG00000120697	1
ENSG00000120699	ENSG00000120699	1
ENSG00000120725	ENSG00000120725	1
ENSG00000120798	ENSG00000120798	1
ENSG00000120805	ENSG00000120805	1
ENSG00000120860	ENSG00000120860	1
ENSG00000120925	ENSG00000120925	1
ENSG00000120992	ENSG00000120992	1
ENSG00000121057	ENSG00000121057	1
ENSG00000121058	ENSG00000121058	1
ENSG00000121289	ENSG00000121289	1
ENSG00000121297	ENSG00000121297	1
ENSG00000121413	ENSG00000121413	1
ENSG00000121481	ENSG00000121481	1
ENSG00000121486	ENSG00000121486	1
ENSG00000121644	ENSG00000121644	1
ENSG00000121766	ENSG00000121766	1
ENSG00000121931	ENSG00000121931	1
ENSG00000121940	ENSG00000121940	1
ENSG00000121964	ENSG00000121964	1
ENSG00000122033	ENSG00000122033	1
ENSG00000122140	ENSG00000122140	1
ENSG00000122188	ENSG00000122188	1
ENSG00000122390	ENSG00000122390	1
ENSG00000122497	ENSG00000122497	1
ENSG00000122643	ENSG00000122643	1
ENSG00000122729	ENSG00000122729	1
ENSG00000122741	ENSG00000122741	1
ENSG00000122779	ENSG00000122779	1
ENSG00000122884	ENSG00000122884	1
ENSG00000123104	ENSG00000123104	1
ENSG00000123268	ENSG00000123268	1
ENSG00000123360	ENSG00000123360	1
ENSG00000123395	ENSG00000123395	1
ENSG00000123415	ENSG00000123415	1
ENSG00000123472	ENSG00000123472	1
ENSG00000123610	ENSG00000123610	1
ENSG00000123737	ENSG00000123737	1
ENSG00000123810	ENSG00000123810	1
ENSG00000123836	ENSG00000123836	1
ENSG00000123908	ENSG00000123908	1
ENSG00000124107	ENSG00000124107	1
ENSG00000124198	ENSG00000124198	1
ENSG00000124275	ENSG00000124275	1
ENSG00000124383	ENSG00000124383	1
ENSG00000124406	ENSG00000124406	1
ENSG00000124532	ENSG00000124532	1
ENSG00000124596	ENSG00000124596	1
ENSG00000124608	ENSG00000124608	1
ENSG00000124641	ENSG00000124641	1
ENSG00000124784	ENSG00000124784	1
ENSG00000124786	ENSG00000124786	1
ENSG00000125245	ENSG00000125245	1
ENSG00000125430	ENSG00000125430	1
ENSG00000125482	ENSG00000125482	1
ENSG00000125484	ENSG00000125484	1
ENSG00000125485	ENSG00000125485	1
ENSG00000125611	ENSG00000125611	1
ENSG00000125630	ENSG00000125630	1
ENSG00000125648	ENSG00000125648	1
ENSG00000125731	ENSG00000125731	1
ENSG00000125780	ENSG00000125780	1
ENSG00000125812	ENSG00000125812	1
ENSG00000125821	ENSG00000125821	1
ENSG00000125843	ENSG00000125843	1
ENSG00000125846	ENSG00000125846	1
ENSG00000125863	ENSG00000125863	1
ENSG00000125871	ENSG00000125871	1
ENSG00000125901	ENSG00000125901	1
ENSG00000125995	ENSG00000125995	1
ENSG00000126368	ENSG00000126368	1
ENSG00000126453	ENSG00000126453	1
ENSG00000126522	ENSG00000126522	1
ENSG00000126524	ENSG00000126524	1
ENSG00000126602	ENSG00000126602	1
ENSG00000126653	ENSG00000126653	1
ENSG00000126705	ENSG00000126705	1
ENSG00000126773	ENSG00000126773	1
ENSG00000126860	ENSG00000126860	1
ENSG00000127124	ENSG00000127124	1
ENSG00000127220	ENSG00000127220	1
ENSG00000127399	ENSG00000127399	1
ENSG00000127415	ENSG00000127415	1
ENSG00000127452	ENSG00000127452	1
ENSG00000127580	ENSG00000127580	1
ENSG00000127585	ENSG00000127585	1
ENSG00000127586	ENSG00000127586	1
ENSG00000127804	ENSG00000127804	1
ENSG00000127870	ENSG00000127870	1
ENSG00000127920	ENSG00000127920	1
ENSG00000127980	ENSG00000127980	1
ENSG00000127993	ENSG00000127993	1
ENSG00000128000	ENSG00000128000	1
ENSG00000128228	ENSG00000128228	1
ENSG00000128394	ENSG00000128394	1
ENSG00000128590	ENSG00000128590	1
ENSG00000128708	ENSG00000128708	1
ENSG00000128829	ENSG00000128829	1
ENSG00000128915	ENSG00000128915	1
ENSG00000128951	ENSG00000128951	1
ENSG00000129197	ENSG00000129197	1
ENSG00000129460	ENSG00000129460	1
ENSG00000129467	ENSG00000129467	1
ENSG00000129472	ENSG00000129472	1
ENSG00000129636	ENSG00000129636	1
ENSG00000129696	ENSG00000129696	1
ENSG00000129757	ENSG00000129757	1
ENSG00000130023	ENSG00000130023	1
ENSG00000130038	ENSG00000130038	1
ENSG00000130193	ENSG00000130193	1
ENSG00000130299	ENSG00000130299	1
ENSG00000130312	ENSG00000130312	1
ENSG00000130338	ENSG00000130338	1
ENSG00000130340	ENSG00000130340	1
ENSG00000130348	ENSG00000130348	1
ENSG00000130449	ENSG00000130449	1
ENSG00000130487	ENSG00000130487	1
ENSG00000130518	ENSG00000130518	1
ENSG00000130559	ENSG00000130559	1
ENSG00000130590	ENSG00000130590	1
ENSG00000130653	ENSG00000130653	1
ENSG00000130669	ENSG00000130669	1
ENSG00000130695	ENSG00000130695	1
ENSG00000130699	ENSG00000130699	1
ENSG00000130758	ENSG00000130758	1
ENSG00000130881	ENSG00000130881	1
ENSG00000130921	ENSG00000130921	1
ENSG00000130940	ENSG00000130940	1
ENSG00000130958	ENSG00000130958	1
ENSG00000131013	ENSG00000131013	1
ENSG00000131023	ENSG00000131023	1
ENSG00000131061	ENSG00000131061	1
ENSG00000131148	ENSG00000131148	1
ENSG00000131370	ENSG00000131370	1
ENSG00000131373	ENSG00000131373	1
ENSG00000131374	ENSG00000131374	1
ENSG00000131375	ENSG00000131375	1
ENSG00000131471	ENSG00000131471	1
ENSG00000131480	ENSG00000131480	1
ENSG00000131495	ENSG00000131495	1
ENSG00000131591	ENSG00000131591	1
ENSG00000131697	ENSG00000131697	1
ENSG00000131732	ENSG00000131732	1
ENSG00000131788	ENSG00000131788	1
ENSG00000131791	ENSG00000131791	1
ENSG00000131797	ENSG00000131797	1
ENSG00000131871	ENSG00000131871	1
ENSG00000131943	ENSG00000131943	1
ENSG00000132142	ENSG00000132142	1
ENSG00000132199	ENSG00000132199	1
ENSG00000132313	ENSG00000132313	1
ENSG00000132386	ENSG00000132386	1
ENSG00000132432	ENSG00000132432	1
ENSG00000132535	ENSG00000132535	1
ENSG00000132603	ENSG00000132603	1
ENSG00000132704	ENSG00000132704	1
ENSG00000132773	ENSG00000132773	1
ENSG00000132781	ENSG00000132781	1
ENSG00000132849	ENSG00000132849	1
ENSG00000132953	ENSG00000132953	1
ENSG00000133065	ENSG00000133065	1
ENSG00000133067	ENSG00000133067	1
ENSG00000133069	ENSG00000133069	1
ENSG00000133114	ENSG00000133114	1
ENSG00000133193	ENSG00000133193	1
ENSG00000133195	ENSG00000133195	1
ENSG00000133250	ENSG00000133250	1
ENSG00000133317	ENSG00000133317	1
ENSG00000133398	ENSG00000133398	1
ENSG00000133466	ENSG00000133466	1
ENSG00000133597	ENSG00000133597	1
ENSG00000133619	ENSG00000133619	1
ENSG00000133678	ENSG00000133678	1
ENSG00000133812	ENSG00000133812	1
ENSG00000133935	ENSG00000133935	1
ENSG00000133997	ENSG00000133997	1
ENSG00000134030	ENSG00000134030	1
ENSG00000134058	ENSG00000134058	1
ENSG00000134077	ENSG00000134077	1
ENSG00000134256	ENSG00000134256	1
ENSG00000134265	ENSG00000134265	1
ENSG00000134291	ENSG00000134291	1
ENSG00000134318	ENSG00000134318	1
ENSG00000134326	ENSG00000134326	1
ENSG00000134330	ENSG00000134330	1
ENSG00000134375	ENSG00000134375	1
ENSG00000134470	ENSG00000134470	1
ENSG00000134480	ENSG00000134480	1
ENSG00000134571	ENSG00000134571	1
ENSG00000134717	ENSG00000134717	1
ENSG00000134755	ENSG00000134755	1
ENSG00000134758	ENSG00000134758	1
ENSG00000134802	ENSG00000134802	1
ENSG00000134809	ENSG00000134809	1
ENSG00000134824	ENSG00000134824	1
ENSG00000134955	ENSG00000134955	1
ENSG00000134970	ENSG00000134970	1
ENSG00000134982	ENSG00000134982	1
ENSG00000134987	ENSG00000134987	1
ENSG00000135052	ENSG00000135052	1
ENSG00000135070	ENSG00000135070	1
ENSG00000135144	ENSG00000135144	1
ENSG00000135185	ENSG00000135185	1
ENSG00000135211	ENSG00000135211	1
ENSG00000135241	ENSG00000135241	1
ENSG00000135297	ENSG00000135297	1
ENSG00000135336	ENSG00000135336	1
ENSG00000135392	ENSG00000135392	1
ENSG00000135407	ENSG00000135407	1
ENSG00000135519	ENSG00000135519	1
ENSG00000135521	ENSG00000135521	1
ENSG00000135587	ENSG00000135587	1
ENSG00000135631	ENSG00000135631	1
ENSG00000135749	ENSG00000135749	1
ENSG00000135801	ENSG00000135801	1
ENSG00000135847	ENSG00000135847	1
ENSG00000135945	ENSG00000135945	1
ENSG00000135972	ENSG00000135972	1
ENSG00000135974	ENSG00000135974	1
ENSG00000135999	ENSG00000135999	1
ENSG00000136048	ENSG00000136048	1
ENSG00000136143	ENSG00000136143	1
ENSG00000136144	ENSG00000136144	1
ENSG00000136146	ENSG00000136146	1
ENSG00000136152	ENSG00000136152	1
ENSG00000136169	ENSG00000136169	1
ENSG00000136243	ENSG00000136243	1
ENSG00000136247	ENSG00000136247	1
ENSG00000136261	ENSG00000136261	1
ENSG00000136273	ENSG00000136273	1
ENSG00000136463	ENSG00000136463	1
ENSG00000136478	ENSG00000136478	1
ENSG00000136643	ENSG00000136643	1
ENSG00000136720	ENSG00000136720	1
ENSG00000136738	ENSG00000136738	1
ENSG00000136770	ENSG00000136770	1
ENSG00000136891	ENSG00000136891	1
ENSG00000136933	ENSG00000136933	1
ENSG00000136940	ENSG00000136940	1
ENSG00000136999	ENSG00000136999	1
ENSG00000137038	ENSG00000137038	1
ENSG00000137054	ENSG00000137054	1
ENSG00000137055	ENSG00000137055	1
ENSG00000137073	ENSG00000137073	1
ENSG00000137074	ENSG00000137074	1
ENSG00000137101	ENSG00000137101	1
ENSG00000137145	ENSG00000137145	1
ENSG00000137166	ENSG00000137166	1
ENSG00000137210	ENSG00000137210	1
ENSG00000137364	ENSG00000137364	1
ENSG00000137501	ENSG00000137501	1
ENSG00000137522	ENSG00000137522	1
ENSG00000137700	ENSG00000137700	1
ENSG00000137713	ENSG00000137713	1
ENSG00000137764	ENSG00000137764	1
ENSG00000137770	ENSG00000137770	1
ENSG00000137801	ENSG00000137801	1
ENSG00000137802	ENSG00000137802	1
ENSG00000137806	ENSG00000137806	1
ENSG00000137822	ENSG00000137822	1
ENSG00000137880	ENSG00000137880	1
ENSG00000137944	ENSG00000137944	1
ENSG00000137955	ENSG00000137955	1
ENSG00000137965	ENSG00000137965	1
ENSG00000137996	ENSG00000137996	1
ENSG00000138061	ENSG00000138061	1
ENSG00000138119	ENSG00000138119	1
ENSG00000138138	ENSG00000138138	1
ENSG00000138166	ENSG00000138166	1
ENSG00000138190	ENSG00000138190	1
ENSG00000138231	ENSG00000138231	1
ENSG00000138297	ENSG00000138297	1
ENSG00000138303	ENSG00000138303	1
ENSG00000138381	ENSG00000138381	1
ENSG00000138385	ENSG00000138385	1
ENSG00000138386	ENSG00000138386	1
ENSG00000138459	ENSG00000138459	1
ENSG00000138463	ENSG00000138463	1
ENSG00000138468	ENSG00000138468	1
ENSG00000138593	ENSG00000138593	1
ENSG00000138617	ENSG00000138617	1
ENSG00000138623	ENSG00000138623	1
ENSG00000138640	ENSG00000138640	1
ENSG00000138663	ENSG00000138663	1
ENSG00000138750	ENSG00000138750	1
ENSG00000138756	ENSG00000138756	1
ENSG00000138758	ENSG00000138758	1
ENSG00000138777	ENSG00000138777	1
ENSG00000138796	ENSG00000138796	1
ENSG00000139131	ENSG00000139131	1
ENSG00000139132	ENSG00000139132	1
ENSG00000139146	ENSG00000139146	1
ENSG00000139180	ENSG00000139180	1
ENSG00000139187	ENSG00000139187	1
ENSG00000139291	ENSG00000139291	1
ENSG00000139323	ENSG00000139323	1
ENSG00000139343	ENSG00000139343	1
ENSG00000139405	ENSG00000139405	1
ENSG00000139514	ENSG00000139514	1
ENSG00000139531	ENSG00000139531	1
ENSG00000139579	ENSG00000139579	1
ENSG00000139597	ENSG00000139597	1
ENSG00000139679	ENSG00000139679	1
ENSG00000139687	ENSG00000139687	1
ENSG00000139719	ENSG00000139719	1
ENSG00000139826	ENSG00000139826	1
ENSG00000139832	ENSG00000139832	1
ENSG00000139921	ENSG00000139921	1
ENSG00000140030	ENSG00000140030	1
ENSG00000140153	ENSG00000140153	1
ENSG00000140181	ENSG00000140181	1
ENSG00000140262	ENSG00000140262	1
ENSG00000140263	ENSG00000140263	1
ENSG00000140265	ENSG00000140265	1
ENSG00000140287	ENSG00000140287	1
ENSG00000140367	ENSG00000140367	1
ENSG00000140379	ENSG00000140379	1
ENSG00000140395	ENSG00000140395	1
ENSG00000140398	ENSG00000140398	1
ENSG00000140403	ENSG00000140403	1
ENSG00000140450	ENSG00000140450	1
ENSG00000140545	ENSG00000140545	1
ENSG00000140598	ENSG00000140598	1
ENSG00000140691	ENSG00000140691	1
ENSG00000140830	ENSG00000140830	1
ENSG00000140859	ENSG00000140859	1
ENSG00000140987	ENSG00000140987	1
ENSG00000141026	ENSG00000141026	1
ENSG00000141034	ENSG00000141034	1
ENSG00000141076	ENSG00000141076	1
ENSG00000141096	ENSG00000141096	1
ENSG00000141140	ENSG00000141140	1
ENSG00000141141	ENSG00000141141	1
ENSG00000141385	ENSG00000141385	1
ENSG00000141424	ENSG00000141424	1
ENSG00000141425	ENSG00000141425	1
ENSG00000141428	ENSG00000141428	1
ENSG00000141446	ENSG00000141446	1
ENSG00000141469	ENSG00000141469	1
ENSG00000141499	ENSG00000141499	1
ENSG00000141505	ENSG00000141505	1
ENSG00000141577	ENSG00000141577	1
ENSG00000141736	ENSG00000141736	1
ENSG00000141873	ENSG00000141873	1
ENSG00000141956	ENSG00000141956	1
ENSG00000142207	ENSG00000142207	1
ENSG00000142252	ENSG00000142252	1
ENSG00000142303	ENSG00000142303	1
ENSG00000142396	ENSG00000142396	1
ENSG00000142444	ENSG00000142444	1
ENSG00000142459	ENSG00000142459	1
ENSG00000142655	ENSG00000142655	1
ENSG00000142686	ENSG00000142686	1
ENSG00000142733	ENSG00000142733	1
ENSG00000142751	ENSG00000142751	1
ENSG00000142892	ENSG00000142892	1
ENSG00000143033	ENSG00000143033	1
ENSG00000143155	ENSG00000143155	1
ENSG00000143158	ENSG00000143158	1
ENSG00000143167	ENSG00000143167	1
ENSG00000143179	ENSG00000143179	1
ENSG00000143256	ENSG00000143256	1
ENSG00000143297	ENSG00000143297	1
ENSG00000143322	ENSG00000143322	1
ENSG00000143324	ENSG00000143324	1
ENSG00000143436	ENSG00000143436	1
ENSG00000143457	ENSG00000143457	1
ENSG00000143493	ENSG00000143493	1
ENSG00000143499	ENSG00000143499	1
ENSG00000143702	ENSG00000143702	1
ENSG00000143748	ENSG00000143748	1
ENSG00000143751	ENSG00000143751	1
ENSG00000143756	ENSG00000143756	1
ENSG00000143771	ENSG00000143771	1
ENSG00000143793	ENSG00000143793	1
ENSG00000143819	ENSG00000143819	1
ENSG00000143889	ENSG00000143889	1
ENSG00000143952	ENSG00000143952	1
ENSG00000144048	ENSG00000144048	1
ENSG00000144134	ENSG00000144134	1
ENSG00000144233	ENSG00000144233	1
ENSG00000144283	ENSG00000144283	1
ENSG00000144320	ENSG00000144320	1
ENSG00000144357	ENSG00000144357	1
ENSG00000144468	ENSG00000144468	1
ENSG00000144535	ENSG00000144535	1
ENSG00000144554	ENSG00000144554	1
ENSG00000144597	ENSG00000144597	1
ENSG00000144741	ENSG00000144741	1
ENSG00000144747	ENSG00000144747	1
ENSG00000144749	ENSG00000144749	1
ENSG00000144827	ENSG00000144827	1
ENSG00000144840	ENSG00000144840	1
ENSG00000144843	ENSG00000144843	1
ENSG00000145020	ENSG00000145020	1
ENSG00000145241	ENSG00000145241	1
ENSG00000145246	ENSG00000145246	1
ENSG00000145247	ENSG00000145247	1
ENSG00000145332	ENSG00000145332	1
ENSG00000145365	ENSG00000145365	1
ENSG00000145388	ENSG00000145388	1
ENSG00000145391	ENSG00000145391	1
ENSG00000145428	ENSG00000145428	1
ENSG00000145439	ENSG00000145439	1
ENSG00000145476	ENSG00000145476	1
ENSG00000145491	ENSG00000145491	1
ENSG00000145685	ENSG00000145685	1
ENSG00000145715	ENSG00000145715	1
ENSG00000145725	ENSG00000145725	1
ENSG00000145740	ENSG00000145740	1
ENSG00000145780	ENSG00000145780	1
ENSG00000145912	ENSG00000145912	1
ENSG00000145982	ENSG00000145982	1
ENSG00000145990	ENSG00000145990	1
ENSG00000145996	ENSG00000145996	1
ENSG00000146085	ENSG00000146085	1
ENSG00000146282	ENSG00000146282	1
ENSG00000146409	ENSG00000146409	1
ENSG00000146476	ENSG00000146476	1
ENSG00000146556	ENSG00000146556	1
ENSG00000146729	ENSG00000146729	1
ENSG00000146776	ENSG00000146776	1
ENSG00000146802	ENSG00000146802	1
ENSG00000146904	ENSG00000146904	1
ENSG00000146909	ENSG00000146909	1
ENSG00000147364	ENSG00000147364	1
ENSG00000147419	ENSG00000147419	1
ENSG00000147421	ENSG00000147421	1
ENSG00000147601	ENSG00000147601	1
ENSG00000147789	ENSG00000147789	1
ENSG00000147853	ENSG00000147853	1
ENSG00000147905	ENSG00000147905	1
ENSG00000148019	ENSG00000148019	1
ENSG00000148154	ENSG00000148154	1
ENSG00000148187	ENSG00000148187	1
ENSG00000148288	ENSG00000148288	1
ENSG00000148291	ENSG00000148291	1
ENSG00000148339	ENSG00000148339	1
ENSG00000148384	ENSG00000148384	1
ENSG00000148450	ENSG00000148450	1
ENSG00000148606	ENSG00000148606	1
ENSG00000148688	ENSG00000148688	1
ENSG00000149016	ENSG00000149016	1
ENSG00000149084	ENSG00000149084	1
